AGP_mean,AGP_std,AGP_median,AGP_p5,AGP_p95,AGP_iqr,AGP_dynamic_range,AGP_sat_low,AGP_sat_high,AGP_sharpness,AGP_hf_ratio,DNA_mean,DNA_std,DNA_median,DNA_p5,DNA_p95,DNA_iqr,DNA_dynamic_range,DNA_sat_low,DNA_sat_high,DNA_sharpness,DNA_hf_ratio,ER_mean,ER_std,ER_median,ER_p5,ER_p95,ER_iqr,ER_dynamic_range,ER_sat_low,ER_sat_high,ER_sharpness,ER_hf_ratio,Mito_mean,Mito_std,Mito_median,Mito_p5,Mito_p95,Mito_iqr,Mito_dynamic_range,Mito_sat_low,Mito_sat_high,Mito_sharpness,Mito_hf_ratio,RNA_mean,RNA_std,RNA_median,RNA_p5,RNA_p95,RNA_iqr,RNA_dynamic_range,RNA_sat_low,RNA_sat_high,RNA_sharpness,RNA_hf_ratio,corr_AGP_DNA,corr_AGP_ER,corr_AGP_Mito,corr_AGP_RNA,corr_DNA_ER,corr_DNA_Mito,corr_DNA_RNA,corr_ER_Mito,corr_ER_RNA,corr_Mito_RNA,Metadata_Batch,Metadata_Sample_ID
0.09165620803833008,0.0856652706861496,0.07058823853731155,0.0117647061124444,0.24705882370471954,0.12156863324344158,0.23529411759227514,0.326457475994513,0.0001783264746227709,0.0011283584171906114,0.0008524575387127697,0.10487105697393417,0.10149111598730087,0.07450980693101883,0.01568627543747425,0.3019607961177826,0.12549020163714886,0.28627452068030834,0.19032235939643347,0.00010631001371742112,0.0011592759983614087,0.0006360149127431214,0.16101232171058655,0.10680261999368668,0.1725490242242813,0.03529411926865578,0.32156863808631897,0.1764705888926983,0.2862745188176632,0.0,0.0001234567901234568,0.004332645330578089,0.0020228924695402384,0.12083107233047485,0.09704010933637619,0.08627451211214066,0.0470588244497776,0.32156863808631897,0.08627451583743095,0.27450981363654137,0.0,0.00011316872427983539,0.00404010945931077,0.0022507996764034033,0.05132674053311348,0.07207858562469482,0.027450980618596077,0.01568627543747425,0.23137255012989044,0.0078431386500597,0.2156862746924162,0.2243278463648834,9.945130315500686e-05,0.0006259523797780275,0.0010327995987609029,0.9511869549751282,0.7812132239341736,0.7396974563598633,0.6857916712760925,0.7661564350128174,0.839740514755249,0.623173713684082,0.6302419900894165,0.4015340507030487,0.33177825808525085,CP59,source_3_CP59_BR5870c3_K24_8
0.14519396424293518,0.13692647218704224,0.10588235408067703,0.019607843831181526,0.3960784375667572,0.20784313790500164,0.3764705937355757,0.14531893004115226,0.0001268861454046639,0.00213123532012105,0.0006874368991702795,0.14435629546642303,0.14030665159225464,0.09803921729326248,0.019607843831181526,0.41960784792900085,0.1921568624675274,0.40000000409781933,0.07203703703703704,0.00011659807956104253,0.002569799544289708,0.000845614355057478,0.11446511745452881,0.08230376243591309,0.12156862765550613,0.027450980618596077,0.239215686917305,0.12941176816821098,0.21176470629870892,0.0065397805212620026,0.00011659807956104253,0.0012451549991965294,0.0009665399556979537,0.10657165944576263,0.08652915060520172,0.07450980693101883,0.04313725605607033,0.27862746417517864,0.07058824226260185,0.2354902081191083,0.0,0.00010631001371742112,0.003584968624636531,0.002640308113768697,0.06182010844349861,0.0847819447517395,0.0313725508749485,0.019607843831181526,0.27843138575553894,0.011764707043766975,0.2588235419243574,0.060709876543209876,0.00010631001371742112,0.0012226566905155778,0.0015139643801376224,0.9585453867912292,0.8247573375701904,0.6765126585960388,0.6568042039871216,0.8182774186134338,0.7813444137573242,0.6058180928230286,0.6109094023704529,0.4312528073787689,0.2528594434261322,CP59,source_3_CP59_BR5871c3_M24_7
0.11366366595029831,0.1293281465768814,0.027450980618596077,0.019607843831181526,0.3686274588108063,0.1686274539679289,0.34901961497962475,0.1409636488340192,0.00013031550068587106,0.0016949186101555824,0.0007595403585582972,0.10207126289606094,0.11824264377355576,0.0313725508749485,0.019607843831181526,0.3450980484485626,0.12941177003085613,0.3254902046173811,0.13408093278463648,0.00013031550068587106,0.0014835201436653733,0.0008867385913617909,0.12871281802654266,0.10873376578092575,0.05098039284348488,0.0313725508749485,0.3176470696926117,0.172549020498991,0.2862745188176632,8.23045267489712e-05,0.00010631001371742112,0.0023719919845461845,0.0014046210562810302,0.1023104190826416,0.08070468157529831,0.06666667014360428,0.0470588244497776,0.26274511218070984,0.05882352963089943,0.21568628773093224,0.0,0.00010631001371742112,0.002555136103183031,0.0022258360404521227,0.07221493870019913,0.10849756002426147,0.03921568766236305,0.027450980618596077,0.3607843220233917,0.011764705181121826,0.33333334140479565,0.007338820301783264,0.00010973936899862826,0.0017301003681495786,0.0013233572244644165,0.9583169221878052,0.8454495668411255,0.7614795565605164,0.6632106900215149,0.8302162885665894,0.8540681600570679,0.6144419312477112,0.6884912848472595,0.43680545687675476,0.34119969606399536,CP59,source_3_CP59_BR5867b3_C24_7
0.0917530283331871,0.09084232151508331,0.06666667014360428,0.0117647061124444,0.25882354378700256,0.12941177003085613,0.24705883767455816,0.3911145404663923,0.00010973936899862826,0.0009952759137377143,0.0007553985924459994,0.07677928358316422,0.07907916605472565,0.05098039284348488,0.0117647061124444,0.22745098173618317,0.09803921543061733,0.21568627562373877,0.3956893004115226,0.00010288065843621399,0.0008358965278603137,0.0009326132130809128,0.11293688416481018,0.08470547199249268,0.11764705926179886,0.0235294122248888,0.239215686917305,0.13725490495562553,0.2156862746924162,0.011659807956104253,0.00011316872427983539,0.0017519682878628373,0.0015635178424417973,0.1002410426735878,0.08151199668645859,0.06666667014360428,0.0470588244497776,0.26274511218070984,0.05882352963089943,0.21568628773093224,0.0,0.00012002743484224966,0.002776345005258918,0.0024719678331166506,0.04430577903985977,0.06521731615066528,0.0235294122248888,0.01568627543747425,0.20392157137393951,0.003921568393707275,0.18823529593646526,0.4644821673525377,0.00010973936899862826,0.00070028385380283,0.0015054672257974744,0.9429574012756348,0.8248615860939026,0.6816824674606323,0.6517848968505859,0.8078882098197937,0.7674614191055298,0.5780459642410278,0.6218661665916443,0.408378541469574,0.2584832012653351,CP59,source_3_CP59_BR5871d3_M24_1
0.07759572565555573,0.07665024697780609,0.054901961237192154,0.007843137718737125,0.21176470816135406,0.10980392154306173,0.20392157044261694,0.362781207133059,0.0001646090534979424,0.0006847068434581161,0.0006946420180611312,0.0800919160246849,0.08165984600782394,0.054901961237192154,0.0117647061124444,0.23529411852359772,0.10196078382432461,0.22352941241115332,0.3558641975308642,0.00014746227709190672,0.0009197020553983748,0.0009059142903424799,0.10132197290658951,0.0751051977276802,0.10588235408067703,0.019607843831181526,0.21176470816135406,0.1176470648497343,0.19215686433017254,0.07813443072702332,0.0001234567901234568,0.0009698588983155787,0.0008777345647104084,0.10002467781305313,0.08170130848884583,0.07058823853731155,0.04313725605607033,0.25882354378700256,0.0627450980246067,0.21568628773093224,0.0,0.00011316872427983539,0.0028608711436390877,0.0023849306162446737,0.06086200848221779,0.08839211612939835,0.0313725508749485,0.019607843831181526,0.2823529541492462,0.0078431386500597,0.2627451103180647,0.0936522633744856,0.00010288065843621399,0.0012830891646444798,0.0014723894419148564,0.9530801177024841,0.8079007267951965,0.7034138441085815,0.6557829976081848,0.8060425519943237,0.8136661052703857,0.6000767350196838,0.6416974067687988,0.4040267765522003,0.2922152876853943,CP59,source_3_CP59_BR5867c3_M24_3
0.117792047560215,0.07579349726438522,0.10980392247438431,0.01568627543747425,0.24705882370471954,0.09803921729326248,0.2313725482672453,0.12368655692729767,0.0001234567901234568,0.0010697609977796674,0.0006276548956520855,0.1336309313774109,0.08936736732721329,0.11764705926179886,0.0235294122248888,0.29411765933036804,0.12156862765550613,0.27058824710547924,0.017383401920438957,0.00010973936899862826,0.0014341329224407673,0.0006923929904587567,0.13331201672554016,0.06246694549918175,0.13333334028720856,0.0313725508749485,0.2235294133424759,0.05490196496248245,0.1921568624675274,0.0010013717421124828,0.00011316872427983539,0.001601600437425077,0.001175069366581738,0.11898200213909149,0.07845449447631836,0.0941176488995552,0.054901961237192154,0.2823529541492462,0.07058823853731155,0.22745099291205406,0.0,0.00010973936899862826,0.0035719736479222775,0.0024683773517608643,0.0748763382434845,0.09071091562509537,0.03529411926865578,0.0235294122248888,0.2862745225429535,0.011764705181121826,0.2627451103180647,0.020017146776406036,0.0001234567901234568,0.0014024246484041214,0.0013900964986532927,0.9313107132911682,0.7026329636573792,0.5833627581596375,0.6620563268661499,0.6975883841514587,0.7259892821311951,0.5753458142280579,0.5096843242645264,0.32750871777534485,0.16798195242881775,CP59,source_3_CP59_BR5870d3_O24_8
0.06351275742053986,0.1106872707605362,0.019607843831181526,0.01568627543747425,0.32156863808631897,0.0235294122248888,0.3058823626488447,0.6231104252400549,0.00013374485596707818,0.0005783683154731989,0.0005052747437730432,0.05616169050335884,0.10047684609889984,0.019607843831181526,0.0117647061124444,0.2862745225429535,0.019607843831181526,0.2745098164305091,0.6901440329218107,0.0001234567901234568,0.0006240674993023276,0.0005986351170577109,0.08359227329492569,0.09303104877471924,0.03921568766236305,0.027450980618596077,0.2705882489681244,0.07450980320572853,0.2431372683495283,0.003844307270233196,0.00012002743484224966,0.0012325248681008816,0.0013953185407444835,0.0641694962978363,0.06397667527198792,0.0470588244497776,0.03529411926865578,0.1764705926179886,0.011764705181121826,0.1411764733493328,2.400548696844993e-05,0.00011659807956104253,0.0011949146864935756,0.0021571896504610777,0.05263872444629669,0.08710676431655884,0.03529411926865578,0.0235294122248888,0.05882352963089943,0.011764705181121826,0.03529411740601063,0.013638545953360769,0.00012002743484224966,0.0009416426764801145,0.0013352956157177687,0.9681832194328308,0.8700878620147705,0.8130828142166138,0.698731005191803,0.8561964631080627,0.8832435607910156,0.6336036920547485,0.7277267575263977,0.5393714904785156,0.41952529549598694,CP59,source_3_CP59_BR5867b3_N24_6
0.03837957605719566,0.06046915054321289,0.007843137718737125,0.003921568859368563,0.16470588743686676,0.03921568673104048,0.1607843185774982,0.6511659807956104,0.00013374485596707818,0.00017840613145381212,0.0004710687790066004,0.044835448265075684,0.07018184661865234,0.0117647061124444,0.007843137718737125,0.20000000298023224,0.0352941183373332,0.1921568652614951,0.625545267489712,0.0001440329218106996,0.0003489721566438675,0.0006103987689130008,0.058069150894880295,0.0616750493645668,0.0235294122248888,0.01568627543747425,0.1568627506494522,0.07450980506837368,0.14117647521197796,0.40597050754458164,0.0001646090534979424,0.0004728760977741331,0.0010845010401681066,0.0424763560295105,0.046680938452482224,0.027450980618596077,0.019607843831181526,0.12941177189350128,0.01568627543747425,0.10980392806231976,0.2028395061728395,9.945130315500686e-05,0.0006226514815352857,0.002238870831206441,0.03290194272994995,0.05936717614531517,0.019607843831181526,0.0117647061124444,0.13333334028720856,0.00784313678741455,0.12156863417476416,0.634753086419753,0.00010631001371742112,0.000516805739607662,0.001644627656787634,0.9696946144104004,0.8647586107254028,0.7280656099319458,0.7443950176239014,0.8433696627616882,0.7816609144210815,0.6876087188720703,0.6528072953224182,0.5396785140037537,0.41645222902297974,CP59,source_3_CP59_BR5870b3_J01_4
0.09222723543643951,0.08106984198093414,0.0784313753247261,0.0117647061124444,0.23137255012989044,0.12549020163714886,0.21960784401744604,0.28728737997256515,0.00010631001371742112,0.0009461279259994626,0.0007986353011801839,0.09863731265068054,0.08921774476766586,0.07450980693101883,0.01568627543747425,0.26274511218070984,0.12941177003085613,0.2470588367432356,0.2651337448559671,0.00013374485596707818,0.0012144054053351283,0.0009651794098317623,0.14683403074741364,0.09918712079524994,0.14509804546833038,0.0313725508749485,0.30980393290519714,0.13725490495562553,0.27843138203024864,0.00102880658436214,0.00016117969821673525,0.001816322561353445,0.0009861452272161841,0.12292847037315369,0.0833752304315567,0.0941176488995552,0.054901961237192154,0.2862745225429535,0.0784313753247261,0.23137256130576134,0.0,0.00012002743484224966,0.0031624797265976667,0.002139540622010827,0.04787561669945717,0.06815610826015472,0.0235294122248888,0.01568627543747425,0.21568627655506134,0.00784313678741455,0.2000000011175871,0.43939300411522636,0.00010973936899862826,0.0009096433059312403,0.0017286817310377955,0.9543165564537048,0.7021806240081787,0.6937758326530457,0.642643392086029,0.6822095513343811,0.7802714109420776,0.5951558947563171,0.5837273001670837,0.34050607681274414,0.2825635075569153,CP59,source_3_CP59_BR5868a3_M24_8
0.07392919063568115,0.0970311239361763,0.019607843831181526,0.01568627543747425,0.27450981736183167,0.0862745102494955,0.2588235419243574,0.5439780521262003,0.0001268861454046639,0.0008846030686981976,0.0009531370596960187,0.07363826781511307,0.09757952392101288,0.0235294122248888,0.01568627543747425,0.2862745225429535,0.0705882366746664,0.27058824710547924,0.37443072702331964,0.00011659807956104253,0.001153704826720059,0.0012369072064757347,0.11081437766551971,0.1057741716504097,0.04313725605607033,0.0313725508749485,0.3019607961177826,0.13333333656191826,0.2705882452428341,0.0011179698216735254,0.00010288065843621399,0.0017840483924373984,0.0013923643855378032,0.025300750508904457,0.03524625673890114,0.01568627543747425,0.0117647061124444,0.06666667014360428,0.0117647061124444,0.05490196403115988,0.711920438957476,0.0002537722908093278,0.00017843260138761252,0.00140540418215096,0.052190668880939484,0.07636561989784241,0.0313725508749485,0.0235294122248888,0.23529411852359772,0.0078431386500597,0.21176470629870892,0.025366941015089163,0.00010973936899862826,0.0010116620687767863,0.001635297667235136,0.9674046039581299,0.768836498260498,0.4592866003513336,0.6728723049163818,0.7531518936157227,0.4819163680076599,0.6248331665992737,0.5486598610877991,0.4007730484008789,0.22680526971817017,CP59,source_3_CP59_BR5867c3_M24_7
